antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Location_Rural'}),frozenset({'Category_Electronics'}),0.307,0.209,0.07,0.22801302931596093,1.0909714321337844,1.0,0.005837000000000009,1.0246286919831225,0.1203257060399919,0.15695067264573992,0.024036699514489175,0.2814706294905164
frozenset({'Location_Suburban'}),frozenset({'Gender_Male'}),0.349,0.526,0.2,0.5730659025787966,1.0894789022410583,1.0,0.016426000000000024,1.1102416107382551,0.12615975422427053,0.2962962962962963,0.09929515311982409,0.476647019730463
frozenset({'Gender_Male'}),frozenset({'Location_Suburban'}),0.526,0.349,0.2,0.3802281368821293,1.0894789022410583,1.0,0.016426000000000024,1.0503865030674848,0.1732700421940931,0.2962962962962963,0.04796948829820174,0.476647019730463
"frozenset({'Location_Rural', 'Gender_Female'})",frozenset({'Age_Group_Middle'}),0.153,0.426,0.071,0.4640522875816993,1.0893246187363834,1.0,0.005821999999999994,1.071,0.09681227863046035,0.13976377952755903,0.06629318394024271,0.315359477124183
frozenset({'Age_Group_Middle'}),"frozenset({'Location_Rural', 'Gender_Female'})",0.426,0.153,0.071,0.16666666666666666,1.0893246187363834,1.0,0.005821999999999994,1.0164,0.1428571428571427,0.13976377952755903,0.0161353797717434,0.315359477124183
frozenset({'Income_Level_Medium'}),frozenset({'Location_Suburban'}),0.229,0.349,0.087,0.37991266375545846,1.0885749677806833,1.0,0.007079000000000002,1.0498521126760563,0.10553542943184702,0.17718940936863542,0.04748489056138015,0.3145981656886175
frozenset({'Location_Suburban'}),frozenset({'Income_Level_Medium'}),0.349,0.229,0.087,0.2492836676217765,1.0885749677806833,1.0,0.007079000000000002,1.0270190839694655,0.12498896481098931,0.17718940936863542,0.02630825891280998,0.3145981656886175
"frozenset({'Interest_Sports', 'Income_Level_High'})",frozenset({'Age_Group_Middle'}),0.11,0.426,0.051,0.4636363636363636,1.088348271446863,1.0,0.004139999999999998,1.0701694915254238,0.09120951751487107,0.10515463917525772,0.0655685777636997,0.29167733674775925
frozenset({'Age_Group_Middle'}),"frozenset({'Interest_Sports', 'Income_Level_High'})",0.426,0.11,0.051,0.11971830985915492,1.0883482714468629,1.0,0.004139999999999998,1.01104,0.14142242262758753,0.10515463917525772,0.010919449279949351,0.29167733674775925
frozenset({'Interest_Fashion'}),frozenset({'Income_Level_Medium'}),0.209,0.229,0.052,0.24880382775119617,1.0864795971667955,1.0,0.004138999999999997,1.0263630573248408,0.10062724885733727,0.13471502590673573,0.025685898509982045,0.2379390317795282
frozenset({'Income_Level_Medium'}),frozenset({'Interest_Fashion'}),0.229,0.209,0.052,0.22707423580786024,1.0864795971667955,1.0,0.004138999999999997,1.0233841807909605,0.10323755362665862,0.13471502590673573,0.022849855635727237,0.2379390317795282
frozenset({'Category_Home & Kitchen'}),frozenset({'Location_Rural'}),0.189,0.307,0.063,0.3333333333333333,1.0857763300760044,1.0,0.004977000000000002,1.0394999999999999,0.09741060419235516,0.14549653579676675,0.03799903799903798,0.2692725298588491
frozenset({'Location_Rural'}),frozenset({'Category_Home & Kitchen'}),0.307,0.189,0.063,0.20521172638436483,1.0857763300760044,1.0,0.004977000000000002,1.0203975409836064,0.11399711399711404,0.14549653579676675,0.01998979825445725,0.2692725298588491
"frozenset({'Gender_Male', 'Category_Home & Kitchen'})",frozenset({'Income_Level_High'}),0.097,0.505,0.053,0.5463917525773195,1.0819638664897417,1.0,0.004014999999999998,1.0912499999999998,0.08389226686725586,0.09653916211293262,0.08361970217640309,0.32567112381341223
frozenset({'Income_Level_High'}),"frozenset({'Gender_Male', 'Category_Home & Kitchen'})",0.505,0.097,0.053,0.10495049504950495,1.0819638664897417,1.0,0.004014999999999998,1.0088827433628318,0.15303983228511522,0.09653916211293262,0.008804534938543681,0.32567112381341223
frozenset({'Age_Group_Young'}),frozenset({'Interest_Travel'}),0.255,0.196,0.054,0.21176470588235294,1.0804321728691475,1.0,0.004019999999999996,1.02,0.09992542878448908,0.13602015113350124,0.019607843137254888,0.2436374549819928
frozenset({'Interest_Travel'}),frozenset({'Age_Group_Young'}),0.196,0.255,0.054,0.2755102040816326,1.0804321728691475,1.0,0.004019999999999996,1.0283098591549296,0.09259259259259249,0.13602015113350124,0.027530475277359225,0.2436374549819928
"frozenset({'Location_Rural', 'Age_Group_Middle'})",frozenset({'Income_Level_High'}),0.132,0.505,0.072,0.5454545454545454,1.08010801080108,1.0,0.0053399999999999975,1.089,0.0854454685099846,0.12743362831858404,0.0817263544536271,0.344014401440144
"frozenset({'Interest_Food', 'Gender_Male'})",frozenset({'Income_Level_High'}),0.099,0.505,0.054,0.5454545454545454,1.08010801080108,1.0,0.004004999999999995,1.089,0.08231594524602283,0.09818181818181819,0.0817263544536271,0.32619261926192616
frozenset({'Income_Level_High'}),"frozenset({'Interest_Food', 'Gender_Male'})",0.505,0.099,0.054,0.10693069306930693,1.08010801080108,1.0,0.004004999999999995,1.008880266075388,0.14983164983164962,0.09818181818181819,0.008802101075812346,0.32619261926192616
frozenset({'Income_Level_High'}),"frozenset({'Location_Rural', 'Age_Group_Middle'})",0.505,0.132,0.072,0.14257425742574256,1.0801080108010799,1.0,0.0053399999999999975,1.0123325635103926,0.14983164983164976,0.12743362831858404,0.01218232422320571,0.344014401440144
frozenset({'Location_Suburban'}),frozenset({'Interest_Technology'}),0.349,0.186,0.07,0.20057306590257884,1.0783498166805314,1.0,0.005086000000000007,1.0182293906810038,0.11160851437349148,0.15053763440860218,0.01790302936434747,0.28845857596204216
frozenset({'Interest_Technology'}),frozenset({'Location_Suburban'}),0.186,0.349,0.07,0.37634408602150543,1.0783498166805314,1.0,0.005086000000000007,1.0438448275862071,0.08925938925938937,0.15053763440860218,0.042003204334109756,0.28845857596204216
frozenset({'Age_Group_Senior'}),"frozenset({'Location_Suburban', 'Income_Level_High'})",0.319,0.172,0.059,0.18495297805642633,1.075308011955967,1.0,0.004132000000000004,1.0158923076923077,0.10283979193110838,0.13657407407407407,0.01564369330486273,0.2639881169351899
"frozenset({'Location_Suburban', 'Income_Level_High'})",frozenset({'Age_Group_Senior'}),0.172,0.319,0.059,0.3430232558139535,1.075308011955967,1.0,0.004132000000000004,1.036566371681416,0.08458200278391885,0.13657407407407407,0.035276440255438295,0.2639881169351899
frozenset({'Age_Group_Middle'}),frozenset({'Gender_Female'}),0.426,0.474,0.217,0.5093896713615024,1.0746617539272203,1.0,0.015076000000000006,1.072133971291866,0.1210359832367251,0.3177159590043924,0.06728074403327451,0.48359778926724906
frozenset({'Gender_Female'}),frozenset({'Age_Group_Middle'}),0.474,0.426,0.217,0.4578059071729958,1.0746617539272203,1.0,0.015076000000000006,1.058661478599222,0.1320810919731563,0.3177159590043924,0.055410988106264464,0.48359778926724906
frozenset({'Interest_Sports'}),"frozenset({'Age_Group_Middle', 'Income_Level_High'})",0.213,0.223,0.051,0.23943661971830985,1.0737068148803133,1.0,0.003500999999999997,1.0216111111111112,0.08722625009342994,0.13246753246753246,0.021153950731415495,0.2340680856439083
"frozenset({'Age_Group_Middle', 'Income_Level_High'})",frozenset({'Interest_Sports'}),0.223,0.213,0.051,0.22869955156950672,1.0737068148803133,1.0,0.003500999999999997,1.0203546511627908,0.08834885305473535,0.13246753246753246,0.019948604281457085,0.2340680856439083
"frozenset({'Income_Level_High', 'Gender_Male'})",frozenset({'Location_Suburban'}),0.278,0.349,0.104,0.3741007194244604,1.0719218321617776,1.0,0.006977999999999998,1.040103448275862,0.09293096100575324,0.19885277246653918,0.038557172695023664,0.3360474943827173
frozenset({'Location_Suburban'}),"frozenset({'Income_Level_High', 'Gender_Male'})",0.349,0.278,0.104,0.2979942693409742,1.0719218321617776,1.0,0.006977999999999998,1.0284816326530613,0.1030662885501595,0.19885277246653918,0.027692893824063994,0.3360474943827173
"frozenset({'Age_Group_Middle', 'Gender_Female'})",frozenset({'Location_Urban'}),0.217,0.344,0.08,0.3686635944700461,1.0716964955524597,1.0,0.0053520000000000095,1.0390656934306568,0.08544061302682007,0.16632016632016636,0.037596942789704456,0.3006108670024649
frozenset({'Location_Urban'}),"frozenset({'Age_Group_Middle', 'Gender_Female'})",0.344,0.217,0.08,0.23255813953488375,1.0716964955524597,1.0,0.0053520000000000095,1.0202727272727272,0.10198170731707334,0.16632016632016636,0.019869910006237224,0.3006108670024649
frozenset({'Category_Apparel'}),"frozenset({'Income_Level_High', 'Gender_Female'})",0.218,0.227,0.053,0.24311926605504586,1.0710099826213473,1.0,0.0035139999999999963,1.0212969696969698,0.08478502147372476,0.13520408163265304,0.02085286682412141,0.2382997211332498
"frozenset({'Income_Level_High', 'Gender_Female'})",frozenset({'Category_Apparel'}),0.227,0.218,0.053,0.23348017621145373,1.0710099826213473,1.0,0.0035139999999999963,1.0201954022988506,0.08577216920110318,0.13520408163265304,0.019795621753777144,0.2382997211332498
"frozenset({'Gender_Male', 'Location_Urban'})",frozenset({'Income_Level_High'}),0.172,0.505,0.093,0.5406976744186047,1.0706884641952568,1.0,0.0061400000000000066,1.077721518987342,0.07973611760428038,0.15924657534246572,0.07211651397697923,0.3624280451300944
frozenset({'Income_Level_High'}),"frozenset({'Gender_Male', 'Location_Urban'})",0.505,0.172,0.093,0.18415841584158416,1.0706884641952568,1.0,0.0061400000000000066,1.0149029126213593,0.133376778538069,0.15924657534246572,0.014684077103362522,0.3624280451300944
"frozenset({'Age_Group_Middle', 'Gender_Male'})",frozenset({'Income_Level_High'}),0.209,0.505,0.113,0.5406698564593302,1.0706333791273865,1.0,0.007455000000000003,1.0776562500000002,0.0834051217793093,0.18801996672212978,0.07206031607945491,0.38221611634847696
frozenset({'Income_Level_High'}),"frozenset({'Age_Group_Middle', 'Gender_Male'})",0.505,0.209,0.113,0.22376237623762377,1.0706333791273865,1.0,0.007455000000000003,1.0190178571428572,0.13327969965138112,0.18801996672212978,0.018662928239726644,0.38221611634847696
frozenset({'Location_Suburban'}),"frozenset({'Age_Group_Senior', 'Income_Level_High'})",0.349,0.158,0.059,0.16905444126074498,1.0699648181059809,1.0,0.0038580000000000003,1.013303448275862,0.10044520815433884,0.13169642857142858,0.013128790095896651,0.27123608138986616
"frozenset({'Age_Group_Senior', 'Income_Level_High'})",frozenset({'Location_Suburban'}),0.158,0.349,0.059,0.37341772151898733,1.0699648181059809,1.0,0.0038580000000000003,1.038969696969697,0.07766013124521923,0.13169642857142858,0.037508020766493635,0.27123608138986616
"frozenset({'Interest_Food', 'Income_Level_High'})",frozenset({'Gender_Male'}),0.096,0.526,0.054,0.5625,1.0693916349809884,1.0,0.0035039999999999932,1.0834285714285714,0.07177974434611589,0.09507042253521128,0.07700421940928266,0.33258079847908745
frozenset({'Gender_Male'}),"frozenset({'Interest_Food', 'Income_Level_High'})",0.526,0.096,0.054,0.1026615969581749,1.0693916349809884,1.0,0.0035039999999999932,1.0074237288135592,0.13689639006094678,0.09507042253521128,0.007369023183821783,0.33258079847908745
frozenset({'Gender_Female'}),frozenset({'Income_Level_Medium'}),0.474,0.229,0.116,0.2447257383966245,1.0686713467101507,1.0,0.007454000000000002,1.0208212290502794,0.12216467811721518,0.19761499148211245,0.0203965478555441,0.3756379783686179
frozenset({'Income_Level_Medium'}),frozenset({'Gender_Female'}),0.229,0.474,0.116,0.5065502183406113,1.0686713467101505,1.0,0.007454000000000002,1.0659646017699114,0.08334451451317146,0.19761499148211245,0.061882544373785806,0.3756379783686179
frozenset({'Category_Apparel'}),frozenset({'Location_Urban'}),0.218,0.344,0.08,0.3669724770642202,1.0667804565820356,1.0,0.0050080000000000124,1.0362898550724637,0.08005115089514085,0.16597510373443985,0.03501901991496986,0.29976530829955195
frozenset({'Location_Urban'}),frozenset({'Category_Apparel'}),0.344,0.218,0.08,0.23255813953488375,1.0667804565820356,1.0,0.0050080000000000124,1.0189696969696969,0.0954268292682929,0.16597510373443985,0.018616546719800186,0.29976530829955195
frozenset({'Interest_Food'}),frozenset({'Age_Group_Middle'}),0.196,0.426,0.089,0.4540816326530612,1.0659193254766695,1.0,0.005503999999999995,1.0514392523364486,0.07691877690200676,0.1669793621013133,0.04892270497048986,0.3315009102232442
frozenset({'Age_Group_Middle'}),frozenset({'Interest_Food'}),0.426,0.196,0.089,0.20892018779342722,1.0659193254766695,1.0,0.005503999999999995,1.01633234421365,0.10773988959793279,0.1669793621013133,0.016069885315207973,0.3315009102232442
"frozenset({'Location_Suburban', 'Gender_Male'})",frozenset({'Age_Group_Senior'}),0.2,0.319,0.068,0.34,1.0658307210031348,1.0,0.004199999999999995,1.031818181818182,0.07720588235294108,0.15077605321507762,0.030837004405286368,0.2765830721003135
frozenset({'Age_Group_Senior'}),"frozenset({'Location_Suburban', 'Gender_Male'})",0.319,0.2,0.068,0.21316614420062696,1.0658307210031348,1.0,0.004199999999999995,1.0167330677290838,0.09069707178025384,0.15077605321507762,0.016457680250783688,0.2765830721003135
"frozenset({'Age_Group_Middle', 'Gender_Female'})",frozenset({'Location_Rural'}),0.217,0.307,0.071,0.32718894009216587,1.0657620198441886,1.0,0.004380999999999996,1.0300068493150687,0.0788048855071681,0.15673289183222955,0.02913266968566504,0.27922964919917737
frozenset({'Location_Rural'}),"frozenset({'Age_Group_Middle', 'Gender_Female'})",0.307,0.217,0.071,0.23127035830618892,1.0657620198441886,1.0,0.004380999999999996,1.018563559322034,0.08903928622238474,0.15673289183222955,0.018225234107520968,0.27922964919917737
"frozenset({'Income_Level_High', 'Category_Health & Beauty'})",frozenset({'Gender_Male'}),0.093,0.526,0.052,0.5591397849462365,1.0630033934339096,1.0,0.0030819999999999945,1.075170731707317,0.065346450682724,0.09171075837742505,0.06991515811442296,0.32899955026779504
frozenset({'Age_Group_Middle'}),"frozenset({'Location_Rural', 'Income_Level_High'})",0.426,0.159,0.072,0.16901408450704225,1.0629816635663034,1.0,0.004265999999999992,1.012050847457627,0.10322299651567925,0.14035087719298245,0.011907353753914683,0.3109221365931437
"frozenset({'Location_Rural', 'Income_Level_High'})",frozenset({'Age_Group_Middle'}),0.159,0.426,0.072,0.45283018867924524,1.0629816635663034,1.0,0.004265999999999992,1.0490344827586207,0.07045184304399511,0.14035087719298245,0.046742488988232134,0.3109221365931437
"frozenset({'Interest_Technology', 'Gender_Male'})",frozenset({'Income_Level_High'}),0.101,0.505,0.054,0.5346534653465346,1.0587197333594744,1.0,0.0029949999999999977,1.063723404255319,0.061694063362583894,0.09782608695652174,0.05990599059905974,0.32079207920792074
frozenset({'Income_Level_High'}),"frozenset({'Interest_Technology', 'Gender_Male'})",0.505,0.101,0.054,0.10693069306930693,1.0587197333594744,1.0,0.0029949999999999977,1.006640798226164,0.11204638982416751,0.09782608695652174,0.006596988953622827,0.32079207920792074
"frozenset({'Income_Level_High', 'Interest_Technology'})",frozenset({'Gender_Male'}),0.097,0.526,0.054,0.5567010309278351,1.0583669789502568,1.0,0.0029779999999999945,1.0692558139534885,0.061072146343464064,0.09490333919156416,0.06477010744268998,0.329681313943005
frozenset({'Gender_Male'}),"frozenset({'Income_Level_High', 'Interest_Technology'})",0.526,0.097,0.054,0.1026615969581749,1.0583669789502566,1.0,0.0029779999999999945,1.0063093220338983,0.116346304110017,0.09490333919156416,0.006269764073283379,0.329681313943005
"frozenset({'Age_Group_Middle', 'Location_Urban'})",frozenset({'Income_Level_High'}),0.146,0.505,0.078,0.5342465753424658,1.0579140105791403,1.0,0.00427000000000001,1.0627941176470588,0.06410256410256425,0.13612565445026176,0.05908399059083995,0.34435101044351013
frozenset({'Income_Level_High'}),"frozenset({'Age_Group_Middle', 'Location_Urban'})",0.505,0.146,0.078,0.15445544554455445,1.0579140105791403,1.0,0.00427000000000001,1.01,0.11059311059311086,0.13612565445026176,0.00990099009900991,0.34435101044351013
"frozenset({'Age_Group_Middle', 'Gender_Female'})",frozenset({'Income_Level_Low'}),0.217,0.266,0.061,0.28110599078341014,1.0567894390353765,1.0,0.003277999999999996,1.0210128205128206,0.06863052990808777,0.14454976303317535,0.020580368914727695,0.2552146495270434
frozenset({'Income_Level_Low'}),"frozenset({'Age_Group_Middle', 'Gender_Female'})",0.266,0.217,0.061,0.22932330827067668,1.0567894390353765,1.0,0.003277999999999996,1.015990243902439,0.07321213204091652,0.14454976303317535,0.01573858016689231,0.2552146495270434
"frozenset({'Location_Suburban', 'Age_Group_Young'})",frozenset({'Gender_Male'}),0.09,0.526,0.05,0.5555555555555556,1.0561892691170258,1.0,0.0026600000000000026,1.0665,0.05846153846153851,0.088339222614841,0.06235349273323958,0.32530629488804397
frozenset({'Age_Group_Senior'}),frozenset({'Gender_Male'}),0.319,0.526,0.177,0.554858934169279,1.0548648938579448,1.0,0.009205999999999992,1.064830985915493,0.07637488903822055,0.26497005988023953,0.060883827361348064,0.4456804176549817
frozenset({'Gender_Male'}),frozenset({'Age_Group_Senior'}),0.526,0.319,0.177,0.3365019011406844,1.0548648938579448,1.0,0.009205999999999992,1.0263782234957022,0.10972847982073462,0.26497005988023953,0.025700295360770033,0.4456804176549817
frozenset({'Gender_Female'}),frozenset({'Location_Urban'}),0.474,0.344,0.172,0.3628691983122363,1.0548523206751057,1.0,0.008944000000000007,1.029615894039735,0.0988593155893537,0.26625386996904027,0.02876402181743342,0.43143459915611815
frozenset({'Location_Urban'}),frozenset({'Gender_Female'}),0.344,0.474,0.172,0.5,1.0548523206751055,1.0,0.008944000000000007,1.052,0.0792682926829269,0.26625386996904027,0.04942965779467685,0.43143459915611815
frozenset({'Gender_Female'}),"frozenset({'Interest_Sports', 'Income_Level_High'})",0.474,0.11,0.055,0.11603375527426162,1.0548523206751055,1.0,0.0028600000000000014,1.0068257756563246,0.09885931558935365,0.10396975425330815,0.006779500308159118,0.3080168776371308
"frozenset({'Interest_Sports', 'Income_Level_High'})",frozenset({'Gender_Female'}),0.11,0.474,0.055,0.5,1.0548523206751055,1.0,0.0028600000000000014,1.052,0.05842696629213486,0.10396975425330815,0.04942965779467685,0.3080168776371308
"frozenset({'Interest_Travel', 'Income_Level_High'})",frozenset({'Gender_Male'}),0.101,0.526,0.056,0.5544554455445544,1.054097805217784,1.0,0.0028739999999999946,1.0638666666666665,0.05708723979024302,0.0980735551663748,0.06003258553703454,0.3304596619357753
frozenset({'Gender_Male'}),"frozenset({'Interest_Travel', 'Income_Level_High'})",0.526,0.101,0.056,0.10646387832699619,1.054097805217784,1.0,0.0028739999999999946,1.0061148936170212,0.10827305605786598,0.0980735551663748,0.006077728951052487,0.3304596619357753
frozenset({'Gender_Male'}),"frozenset({'Age_Group_Middle', 'Location_Suburban'})",0.526,0.148,0.082,0.155893536121673,1.0533347035248177,1.0,0.004152000000000003,1.0093513513513512,0.10682309354739125,0.1385135135135135,0.009264713757832173,0.35497379508786353
"frozenset({'Age_Group_Middle', 'Location_Suburban'})",frozenset({'Gender_Male'}),0.148,0.526,0.082,0.5540540540540541,1.0533347035248175,1.0,0.004152000000000003,1.0629090909090908,0.059429749227069784,0.1385135135135135,0.059185768046527504,0.35497379508786353
frozenset({'Income_Level_High'}),"frozenset({'Age_Group_Senior', 'Location_Suburban'})",0.505,0.111,0.059,0.11683168316831682,1.0525376862010525,1.0,0.0029449999999999962,1.0066031390134529,0.10083889744906682,0.10592459605026931,0.0065598235864081245,0.3241816073499242
"frozenset({'Age_Group_Senior', 'Location_Suburban'})",frozenset({'Income_Level_High'}),0.111,0.505,0.059,0.5315315315315315,1.0525376862010525,1.0,0.0029449999999999962,1.0566346153846153,0.05614764256162888,0.10592459605026931,0.05359905359905361,0.3241816073499242
"frozenset({'Income_Level_High', 'Location_Urban'})",frozenset({'Age_Group_Middle'}),0.174,0.426,0.078,0.4482758620689655,1.0522907560304355,1.0,0.0038760000000000044,1.040375,0.06016017880424667,0.14942528735632182,0.03880812207136852,0.31568722680913064
frozenset({'Age_Group_Middle'}),"frozenset({'Income_Level_High', 'Location_Urban'})",0.426,0.174,0.078,0.18309859154929578,1.0522907560304355,1.0,0.0038760000000000044,1.0111379310344828,0.08657196462074519,0.14942528735632182,0.01101524400641137,0.31568722680913064
"frozenset({'Age_Group_Middle', 'Income_Level_High'})",frozenset({'Location_Rural'}),0.223,0.307,0.072,0.32286995515695066,1.051693665006354,1.0,0.0035390000000000005,1.0234370860927153,0.06325968825968827,0.15720524017467247,0.022900368191848,0.27869882122668377
frozenset({'Location_Rural'}),"frozenset({'Age_Group_Middle', 'Income_Level_High'})",0.307,0.223,0.072,0.23452768729641693,1.051693665006354,1.0,0.0035390000000000005,1.015059574468085,0.0709275292608626,0.15720524017467247,0.014836148386636971,0.27869882122668377
frozenset({'Gender_Female'}),frozenset({'Location_Rural'}),0.474,0.307,0.153,0.3227848101265823,1.0514163196305613,1.0,0.007482000000000016,1.0233084112149533,0.09296950719451298,0.24363057324840767,0.022777503790162024,0.4105780728157341
frozenset({'Location_Rural'}),frozenset({'Gender_Female'}),0.307,0.474,0.153,0.498371335504886,1.0514163196305613,1.0,0.007482000000000016,1.0485844155844157,0.07056559997736483,0.24363057324840767,0.046333337461760486,0.4105780728157341
frozenset({'Category_Electronics'}),frozenset({'Age_Group_Young'}),0.209,0.255,0.056,0.2679425837320574,1.0507552303217937,1.0,0.002704999999999999,1.0176797385620915,0.061066461983023276,0.13725490196078433,0.017372595613499894,0.24377521343465616
frozenset({'Age_Group_Young'}),frozenset({'Category_Electronics'}),0.255,0.209,0.056,0.2196078431372549,1.0507552303217937,1.0,0.002704999999999999,1.0135929648241206,0.06483700862895492,0.13725490196078433,0.013410674004114926,0.24377521343465616
frozenset({'Income_Level_High'}),"frozenset({'Gender_Male', 'Category_Health & Beauty'})",0.505,0.098,0.052,0.10297029702970296,1.050717316629622,1.0,0.0025099999999999983,1.0055408388520972,0.09751359751359745,0.09437386569872959,0.0055103071282737925,0.31679127096383103
"frozenset({'Gender_Male', 'Category_Health & Beauty'})",frozenset({'Income_Level_High'}),0.098,0.505,0.052,0.5306122448979591,1.050717316629622,1.0,0.0025099999999999983,1.0545652173913043,0.05351355961112055,0.09437386569872959,0.05174190888476586,0.31679127096383103
frozenset({'Gender_Female'}),frozenset({'Interest_Fashion'}),0.474,0.209,0.104,0.21940928270042195,1.049805180384794,1.0,0.004934000000000008,1.0133351351351352,0.09019450131617446,0.17962003454231434,0.013159649431633327,0.35850846910140716
frozenset({'Interest_Fashion'}),frozenset({'Gender_Female'}),0.209,0.474,0.104,0.49760765550239233,1.049805180384794,1.0,0.004934000000000008,1.046990476190476,0.059977632986482635,0.17962003454231434,0.04488147433914896,0.35850846910140716
frozenset({'Category_Apparel'}),frozenset({'Age_Group_Senior'}),0.218,0.319,0.073,0.3348623853211009,1.0497253458341722,1.0,0.003457999999999989,1.023848275862069,0.06057527239603386,0.15732758620689655,0.023292783144054186,0.2818512553564752
frozenset({'Age_Group_Senior'}),frozenset({'Category_Apparel'}),0.319,0.218,0.073,0.2288401253918495,1.049725345834172,1.0,0.003457999999999989,1.0140569105691057,0.06955927021101098,0.15732758620689655,0.01386205293075384,0.2818512553564752
frozenset({'Location_Urban'}),frozenset({'Age_Group_Senior'}),0.344,0.319,0.115,0.3343023255813954,1.0479696726689511,1.0,0.005264000000000019,1.022986899563319,0.0697773064687171,0.20985401459854014,0.02247037530307692,0.34740194648975725
frozenset({'Age_Group_Senior'}),frozenset({'Location_Urban'}),0.319,0.344,0.115,0.3605015673981191,1.047969672668951,1.0,0.005264000000000019,1.0258039215686274,0.067215731341378,0.20985401459854014,0.025154828350791376,0.34740194648975725
frozenset({'Age_Group_Young'}),frozenset({'Location_Rural'}),0.255,0.307,0.082,0.3215686274509804,1.0474548125439103,1.0,0.00371500000000001,1.0214739884393065,0.060811916844000814,0.17083333333333334,0.02102255043431518,0.2943348023248388
frozenset({'Location_Rural'}),frozenset({'Age_Group_Young'}),0.307,0.255,0.082,0.2671009771986971,1.04745481254391,1.0,0.00371500000000001,1.0165111111111111,0.06537500439939481,0.17083333333333334,0.016242922414358485,0.2943348023248388
frozenset({'Gender_Male'}),"frozenset({'Age_Group_Senior', 'Income_Level_High'})",0.526,0.158,0.087,0.1653992395437262,1.0468306300235837,1.0,0.0038919999999999927,1.0088656036446468,0.09437897085212651,0.14572864321608037,0.008787695420102382,0.3580160754680656
"frozenset({'Age_Group_Senior', 'Income_Level_High'})",frozenset({'Gender_Male'}),0.158,0.526,0.087,0.550632911392405,1.0468306300235837,1.0,0.0038919999999999927,1.0548169014084505,0.05313020449395246,0.14572864321608037,0.05196816749452527,0.3580160754680656
frozenset({'Income_Level_High'}),frozenset({'Gender_Male'}),0.505,0.526,0.278,0.5504950495049505,1.0465685351805143,1.0,0.012369999999999992,1.0544933920704846,0.0898917229852481,0.36918990703851257,0.05167731963069729,0.5395060798855551
frozenset({'Gender_Male'}),frozenset({'Income_Level_High'}),0.526,0.505,0.278,0.5285171102661598,1.0465685351805143,1.0,0.012369999999999992,1.0498790322580647,0.09387426767446796,0.36918990703851257,0.04750931366900964,0.5395060798855551
frozenset({'Category_Home & Kitchen'}),frozenset({'Location_Urban'}),0.189,0.344,0.068,0.3597883597883598,1.0458963947336042,1.0,0.0029840000000000144,1.0246611570247934,0.05410894320736952,0.14623655913978498,0.024067621628597335,0.27873138919650553
frozenset({'Location_Urban'}),frozenset({'Category_Home & Kitchen'}),0.344,0.189,0.068,0.19767441860465118,1.0458963947336042,1.0,0.0029840000000000144,1.0108115942028986,0.06689383070301323,0.14623655913978498,0.010695953889828828,0.27873138919650553
"frozenset({'Category_Electronics', 'Income_Level_High'})",frozenset({'Gender_Male'}),0.12,0.526,0.066,0.55,1.0456273764258555,1.0,0.0028800000000000076,1.0533333333333335,0.049586776859504265,0.11379310344827585,0.05063291139240511,0.33773764258555133
frozenset({'Gender_Male'}),"frozenset({'Category_Electronics', 'Income_Level_High'})",0.526,0.12,0.066,0.12547528517110265,1.0456273764258555,1.0,0.0028800000000000076,1.0062608695652173,0.09205983889528217,0.11379310344827585,0.006221914967162109,0.33773764258555133
frozenset({'Age_Group_Middle'}),frozenset({'Category_Electronics'}),0.426,0.209,0.093,0.2183098591549296,1.044544780645596,1.0,0.003966000000000011,1.01190990990991,0.07429470608070156,0.17158671586715865,0.01176973344491732,0.33164296785497677
frozenset({'Category_Electronics'}),frozenset({'Age_Group_Middle'}),0.209,0.426,0.093,0.4449760765550239,1.044544780645596,1.0,0.003966000000000011,1.034189655172414,0.05391297255413742,0.17158671586715865,0.033059366820599165,0.33164296785497677
"frozenset({'Income_Level_High', 'Gender_Male'})",frozenset({'Interest_Technology'}),0.278,0.186,0.054,0.19424460431654675,1.0443258296588536,1.0,0.0022919999999999954,1.010232142857143,0.0587873191751307,0.1317073170731707,0.010128506531384213,0.24228359248085402
frozenset({'Interest_Technology'}),"frozenset({'Income_Level_High', 'Gender_Male'})",0.186,0.278,0.054,0.2903225806451613,1.0443258296588536,1.0,0.0022919999999999954,1.0173636363636362,0.05214305214305204,0.1317073170731707,0.017067286212134745,0.24228359248085402
frozenset({'Interest_Food'}),frozenset({'Gender_Female'}),0.196,0.474,0.097,0.49489795918367346,1.0440885214845432,1.0,0.004096000000000002,1.0413737373737375,0.05252090065138229,0.1692844677137871,0.039729960425234766,0.34976965469732196
frozenset({'Gender_Female'}),frozenset({'Interest_Food'}),0.474,0.196,0.097,0.2046413502109705,1.0440885214845432,1.0,0.004096000000000002,1.0108647214854112,0.08027909529222692,0.1692844677137871,0.010747948023595128,0.34976965469732196
frozenset({'Gender_Male'}),frozenset({'Age_Group_Young'}),0.526,0.255,0.14,0.2661596958174905,1.0437635130097667,1.0,0.005870000000000014,1.0152072538860104,0.0884569017480412,0.21840873634945399,0.014979457473141597,0.4075896518303139
